Category,Group,Sub-Group,Account,Year,Month,Amount
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25004,2017,November,21750
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25004,2017,December,19333
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25004,2018,January,16917
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25005,2017,January,57238
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25005,2017,February,55459
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25005,2017,March,53631
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25005,2017,April,51933
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25005,2017,May,50001
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25005,2017,June,49473
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25005,2017,July,47621
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25005,2017,August,45756
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25005,2017,September,43870
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25005,2017,October,41983
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25005,2017,November,40093
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25005,2017,December,38182
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25005,2018,January,1271843
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25006,2017,January,53004
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25006,2017,February,27325
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25007,2017,January,1942464
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25007,2017,February,1888633
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25007,2017,March,1831338
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25007,2017,April,1777458
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25007,2017,May,1718771
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25007,2017,June,1661665
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25007,2017,July,1602938
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25007,2017,August,1544136
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25007,2017,September,1484474
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25007,2017,October,1423237
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25007,2017,November,1361804
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25007,2017,December,1298830
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25007,2018,January,'-2893732
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25100,2017,January,69995
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25100,2017,February,68585
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25100,2017,March,67123
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25100,2017,April,65695
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25100,2017,May,64243
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25100,2017,June,62796
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25100,2017,July,61326
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25100,2017,August,59860
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25100,2017,September,58384
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25100,2017,October,56908
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25100,2017,November,55390
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25100,2017,December,53873
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25110,2017,June,56219
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25110,2017,July,55538
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25110,2017,August,54733
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25110,2017,September,53924
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25110,2017,October,53101
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25110,2017,November,52283
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25110,2017,December,51453
Liabilities & Equity,Shareholder's Equity,Current Period Profit,Net Income,2017,January,694469
Liabilities & Equity,Shareholder's Equity,Current Period Profit,Net Income,2017,February,372765
Liabilities & Equity,Shareholder's Equity,Current Period Profit,Net Income,2017,March,50846
Liabilities & Equity,Shareholder's Equity,Current Period Profit,Net Income,2017,April,'-603056
Liabilities & Equity,Shareholder's Equity,Current Period Profit,Net Income,2017,May,'-38494
Liabilities & Equity,Shareholder's Equity,Current Period Profit,Net Income,2017,June,'-134015
Liabilities & Equity,Shareholder's Equity,Current Period Profit,Net Income,2017,July,651560
Liabilities & Equity,Shareholder's Equity,Current Period Profit,Net Income,2017,August,904803
Liabilities & Equity,Shareholder's Equity,Current Period Profit,Net Income,2017,September,495208
Liabilities & Equity,Shareholder's Equity,Current Period Profit,Net Income,2017,October,'-64995
Liabilities & Equity,Shareholder's Equity,Current Period Profit,Net Income,2017,November,1964755
Liabilities & Equity,Shareholder's Equity,Current Period Profit,Net Income,2017,December,2123242
Liabilities & Equity,Shareholder's Equity,Current Period Profit,Net Income,2018,January,'-425057
Liabilities & Equity,Shareholder's Equity,Dividend,31000,2017,January,'-600000
Liabilities & Equity,Shareholder's Equity,Dividend,31000,2017,February,'-900000
Liabilities & Equity,Shareholder's Equity,Dividend,31000,2017,March,'-900000
Liabilities & Equity,Shareholder's Equity,Dividend,31000,2017,April,'-900000
Liabilities & Equity,Shareholder's Equity,Dividend,31000,2017,May,'-900000
Liabilities & Equity,Shareholder's Equity,Dividend,31000,2017,June,'-900000
Liabilities & Equity,Shareholder's Equity,Dividend,31000,2017,July,'-1200000
Liabilities & Equity,Shareholder's Equity,Dividend,31000,2017,August,'-1200000
Liabilities & Equity,Shareholder's Equity,Dividend,31000,2017,September,'-1200000
Liabilities & Equity,Shareholder's Equity,Dividend,31000,2017,October,'-1200000
Liabilities & Equity,Shareholder's Equity,Dividend,31000,2017,November,'-1200000
Liabilities & Equity,Shareholder's Equity,Dividend,31000,2017,December,'-1200000
Liabilities & Equity,Shareholder's Equity,Dividend,31000,2018,January,5532324
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30000,2017,January,0
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30000,2017,February,0
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30000,2017,March,0
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30000,2017,April,0
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30000,2017,May,0
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30000,2017,June,0
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30000,2017,July,0
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30000,2017,August,0
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30000,2017,September,0
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30000,2017,October,0
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30000,2017,November,0
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30000,2017,December,0
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30000,2018,January,2893732
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30500*,2017,January,50000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30500*,2017,February,50000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30500*,2017,March,50000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30500*,2017,April,50000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30500*,2017,May,50000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30500*,2017,June,50000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30500*,2017,July,50000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30500*,2017,August,50000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30500*,2017,September,50000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30500*,2017,October,50000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30500*,2017,November,50000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30500*,2017,December,50000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30500*,2018,January,50000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30700,2017,January,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30700,2017,February,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30700,2017,March,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30700,2017,April,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30700,2017,May,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30700,2017,June,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30700,2017,July,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30700,2017,August,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30700,2017,September,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30700,2017,October,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30700,2017,November,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30700,2017,December,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30700,2018,January,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30701,2017,January,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30701,2017,February,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30701,2017,March,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30701,2017,April,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30701,2017,May,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30701,2017,June,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30701,2017,July,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30701,2017,August,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30701,2017,September,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30701,2017,October,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30701,2017,November,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30701,2017,December,125000
Liabilities & Equity,Shareholder's Equity,Partner's Capital Account,30701,2018,January,'-275000
Liabilities & Equity,Shareholder's Equity,Retained Earnings,32000,2017,January,1056166
Liabilities & Equity,Shareholder's Equity,Retained Earnings,32000,2017,February,1056166
Liabilities & Equity,Shareholder's Equity,Retained Earnings,32000,2017,March,1056166
Liabilities & Equity,Shareholder's Equity,Retained Earnings,32000,2017,April,1056366
Liabilities & Equity,Shareholder's Equity,Retained Earnings,32000,2017,May,1056366
Liabilities & Equity,Shareholder's Equity,Retained Earnings,32000,2017,June,1056366
Liabilities & Equity,Shareholder's Equity,Retained Earnings,32000,2017,July,1056366
Liabilities & Equity,Shareholder's Equity,Retained Earnings,32000,2017,August,1056366
Liabilities & Equity,Shareholder's Equity,Retained Earnings,32000,2017,September,1056366
Liabilities & Equity,Shareholder's Equity,Retained Earnings,32000,2017,October,1056366
Liabilities & Equity,Shareholder's Equity,Retained Earnings,32000,2017,November,1056366
Liabilities & Equity,Shareholder's Equity,Retained Earnings,32000,2017,December,1056366
Liabilities & Equity,Shareholder's Equity,Retained Earnings,32000,2018,January,'-1754958
Liabilities & Equity,Shareholder's Equity,Statutory Reserve,30600*,2017,January,25000
Liabilities & Equity,Shareholder's Equity,Statutory Reserve,30600*,2017,February,25000
Liabilities & Equity,Shareholder's Equity,Statutory Reserve,30600*,2017,March,25000
Liabilities & Equity,Shareholder's Equity,Statutory Reserve,30600*,2017,April,25000
Liabilities & Equity,Shareholder's Equity,Statutory Reserve,30600*,2017,May,25000
Liabilities & Equity,Shareholder's Equity,Statutory Reserve,30600*,2017,June,25000
Liabilities & Equity,Shareholder's Equity,Statutory Reserve,30600*,2017,July,25000
Liabilities & Equity,Shareholder's Equity,Statutory Reserve,30600*,2017,August,25000
Liabilities & Equity,Shareholder's Equity,Statutory Reserve,30600*,2017,September,25000
Liabilities & Equity,Shareholder's Equity,Statutory Reserve,30600*,2017,October,25000
Liabilities & Equity,Shareholder's Equity,Statutory Reserve,30600*,2017,November,25000
Liabilities & Equity,Shareholder's Equity,Statutory Reserve,30600*,2017,December,25000
Liabilities & Equity,Shareholder's Equity,Statutory Reserve,30600*,2018,January,25000
